bestobjid,mjd,z,oiii_4959_flux,oiii_5007_flux,h_beta_flux,nii_6548_flux,nii_6584_flux,h_alpha_flux
1.23765E+18,52316,0.2166638,2.881979,1.697582,3.590691,1.151371,3.472799,2.717699
1.23765E+18,52316,0.1016196,15.34081,37.2536,113.1369,55.2509,166.6495,436.8246
1.23765E+18,52072,0.1785813,-1.332466,6.702203,6.892451,4.057021,12.23691,9.41665
1.23765E+18,52072,0.1794789,0.1030936,1.544859,2.424622,1.826346,5.508682,7.57407
1.23765E+18,52072,0.06959901,9.710322,22.77964,49.50598,34.83567,105.0724,222.7309
1.23765E+18,52072,0.1283809,0.3311425,13.12231,3.693988,12.42082,37.46406,21.83103
1.23765E+18,52072,0.04987767,5.933044,16.8009,43.42793,16.55594,49.93655,162.0252
1.23765E+18,52072,0.1999322,-0.1190491,6.247759,7.631511,3.854324,11.62553,25.76182
1.23765E+18,52072,0.3395956,2.66538,3.773459,4.057214,0.8914737,2.68889,13.94318
1.23765E+18,52072,0.1018836,-1.839783,27.2469,13.6258,5.636126,16.99986,28.03968
1.23765E+18,52072,0.3204567,-0.36217,1.215594,-1.979008,2.500188,7.541145,3.454969
1.23765E+18,52056,0.1114236,1.565333,18.06377,45.34146,58.75745,177.226,324.4699
1.23765E+18,52056,0.1753189,4.87422,5.695215,-0.496798,1.361371,4.106209,4.062267
1.23765E+18,52056,0.06407131,6.273328,14.35078,20.78152,14.42073,43.49625,83.6102
1.23765E+18,52056,0.1322679,0.2267468,15.78605,6.958794,5.926054,17.87435,27.36969
1.23765E+18,52056,0.1896092,13.08211,8.759982,-7.092798,8.202379,24.74027,22.53265
1.23765E+18,52056,0.1905391,-0.004454558,5.938211,30.46254,20.21685,60.97869,143.8937
1.23765E+18,52056,0.1327011,2.395387,8.053145,30.12744,17.64516,53.22188,134.5226
1.23765E+18,52056,0.4467601,-8.919429,2.510005,5.864982,0,0,0
1.23765E+18,52056,0.05931085,46.30141,139.0027,66.81539,6.44117,19.42805,209.3902
1.23765E+18,52056,0.09829962,10.68597,18.83113,33.3555,16.7764,50.60148,111.9764
1.23765E+18,52056,0.1307669,3.72846,8.595862,17.03038,10.9069,32.89772,78.78308
1.23765E+18,52056,0.08942991,11.51175,37.35954,13.41066,19.5343,58.91995,73.24876
1.23765E+18,52056,0.1023205,2.351814,6.752826,6.794251,4.39846,13.26677,32.49762
1.23765E+18,52079,0.07033408,1.911251,8.982334,39.57226,13.70228,41.32924,135.8515
1.23765E+18,52079,0.1488735,-0.558371,14.14483,8.411909,4.922864,14.84849,15.16317
1.23765E+18,52079,0.1149396,5.922661,23.19854,37.34804,24.9619,75.29086,199.419
1.23765E+18,52079,0.1033396,2.048105,3.259292,4.02479,7.574388,22.8461,41.26416
1.23765E+18,52079,0.1029697,7.682925,8.022408,14.63782,10.54847,31.81662,64.90521
1.23765E+18,52079,0.1618798,6.074893,6.858981,11.92957,10.32714,31.14905,36.91606
1.23765E+18,52079,0.06792548,2.205283,10.88145,4.820604,1.479915,4.463766,13.24392
1.23765E+18,52079,0.08947413,167.7324,499.3161,54.94832,130.4391,393.4344,272.325
1.23765E+18,52079,0.1984538,-2.603906,1.439906,1.961705,0.7440768,2.244307,-0.6930639
1.23765E+18,52079,0.1046946,-9.477626,11.11179,3.860642,7.368373,22.22472,8.095187
1.23765E+18,52079,0.1108262,7.039021,13.16263,10.8128,9.288006,28.01477,27.38471
1.23765E+18,52353,0.08603722,-6.471679,4.807386,1.953803,2.134385,6.437799,11.01922
1.23765E+18,52353,0.07974891,0.7629529,15.68402,28.55862,9.994716,30.14637,103.5118
1.23765E+18,52353,0.09336991,2.452169,7.364902,6.098184,7.824731,23.6012,22.50869
1.23765E+18,52353,0.4070211,-3.157368,6.640903,-3.077671,18.90991,57.03666,-74.29752
1.23765E+18,52353,0.06811637,1.67144,4.805623,8.120844,5.131098,15.47657,39.59446
1.23765E+18,52353,0.02231533,21.29262,58.59971,61.8224,14.76599,44.53762,195.1331
1.23765E+18,52353,0.2499579,-1.590772,7.949787,2.433932,2.63699,7.953771,19.47312
1.23765E+18,52353,0.03677902,7.743799,20.4391,15.0827,2.027814,6.116356,52.69711
1.23765E+18,52365,0.06913468,4.146719,16.33009,44.56852,22.75612,68.6377,187.0397
1.23765E+18,52365,0.0381099,1.179464,5.785918,23.31816,15.4189,46.50695,122.1893
1.23765E+18,52365,0.03339345,5.064677,19.93669,3.1284,3.127175,9.432282,19.46564
1.23765E+18,52365,0.03710782,-15.50902,11.08966,15.12679,3.225893,9.73004,16.80527
1.23765E+18,52365,0.07025913,5.837679,9.492645,50.10561,21.42007,64.60789,184.8707
1.23765E+18,52365,0.1362117,1.003929,5.834114,5.653349,6.604187,19.91975,18.64843
1.23765E+18,52365,0.1419516,3.26003,13.46436,27.40894,16.83685,50.78384,124.5977
1.23765E+18,52365,0.1644167,4.451892,4.194873,11.89028,5.746536,17.33288,49.56297
1.23765E+18,52365,0.1472773,6.344816,17.22682,13.78263,15.13427,45.64846,28.97373
1.23765E+18,52365,0.1083024,3.306745,4.48764,20.76246,9.861921,29.74583,75.36407
1.23765E+18,52365,0.06848101,0.5716269,1.89201,14.94273,6.389401,19.27191,52.91879
1.23765E+18,52365,0.1410575,-2.001998,7.256592,4.25787,3.597045,10.84952,13.45113
1.23765E+18,52365,0.1398854,5.869085,15.95167,88.70985,48.45826,146.1613,443.0929
1.23765E+18,52365,0.141822,60.69164,187.1606,113.9941,26.06653,78.62267,420.3209
1.23765E+18,52365,0.1603718,29.33091,98.46792,131.4479,68.63225,207.0107,723.9964
1.23765E+18,52365,0.1118538,793.6135,2374.947,483.9542,21.48738,64.81089,1431.589
1.23765E+18,52365,0.2053051,3.473275,4.340074,-6.124277,-0.857471,-2.58633,6.822411
1.23765E+18,52368,0.04677425,25.41667,73.06655,64.65292,16.22993,48.95322,214.025
1.23765E+18,52368,0.086298,3.49967,11.56827,39.38953,13.9692,42.13434,138.571
1.23765E+18,52368,0.1066276,3.707966,3.934176,21.85055,15.29518,46.13379,98.35067
1.23765E+18,52368,0.1870473,55.70558,169.3685,28.48781,53.7505,162.1239,156.7758
1.23765E+18,52368,0.4095099,-0.2081958,1.19159,4.327658,0,0,0
1.23765E+18,52081,0.1578008,0.649555,9.912667,2.639209,5.205132,15.69988,16.08919
1.23765E+18,52081,0.1010502,5.982135,6.145609,16.18372,7.051688,21.26952,81.07784
1.23765E+18,52081,0.0392045,11.17213,34.95655,24.95742,4.874464,14.70251,83.16018
1.23765E+18,52081,0.04414537,12.41761,34.65928,19.9278,3.989943,12.03459,71.5588
1.23765E+18,52081,0.2455094,1.280285,2.210488,4.835546,6.347716,19.14618,11.10733
1.23765E+18,52081,0.1334387,2.98484,5.592772,-2.000312,-0.1482922,-0.4472834,1.674129
0,52081,0.05198049,2.801171,12.2003,30.08703,17.98912,54.25935,135.7267
1.23766E+18,52081,0.3231094,-2.552314,5.573881,1.230275,4.735404,14.28307,-0.9547383
1.23765E+18,52081,0.04998256,5.641334,9.588777,41.50501,23.37371,70.5005,194.3169
1.23765E+18,52081,0.04928425,16.40243,50.12445,108.4434,132.1863,398.7045,551.34
1.23765E+18,52081,0.05547176,93.65542,266.1586,146.3355,18.92663,57.08707,473.3439
1.23765E+18,52081,0.4812836,0.868425,-0.4927739,2.080035,0,0,0
1.23765E+18,52081,0.20961,7.977267,18.85609,68.74469,39.61385,119.4845,342.2619
1.23765E+18,52081,0.02648732,9.986111,29.93515,29.57531,6.932069,20.90872,95.57663
1.23765E+18,52081,0.2826239,2.671046,7.863511,7.672749,8.499871,25.63757,30.47193
1.23765E+18,52339,0.1094151,8.756283,9.335344,53.29794,38.81095,117.0628,325.3831
1.23765E+18,52339,0.1467632,6.174659,18.26227,-3.726508,28.91685,87.21991,54.27002
1.23765E+18,52339,0.03763264,13.2032,20.73378,48.45754,26.22121,79.08924,238.5556
1.23767E+18,52339,0.2982544,0.1000335,5.692677,8.597482,2.83352,8.546551,10.15475
1.23765E+18,52339,0.1079286,-0.9972372,-0.1389916,8.643523,2.760259,8.325578,24.37995
1.23765E+18,52339,0.3814681,-2.038577,1.390317,3.281225,1.239838,3.739638,1.650878
1.23767E+18,52339,0.2674336,-2.567037,1.58006,16.95573,-3.706612,-11.18,27.10859
1.23765E+18,52339,0.1381442,8.762459,0.1126611,10.61837,4.387627,13.2341,37.17651
1.23767E+18,52056,0.05006704,11.16819,23.64759,20.29107,12.07516,36.42147,104.4388
1.23767E+18,52056,0.1597435,4.986188,13.79216,36.28038,17.37638,52.41118,165.996
1.23767E+18,52056,0.07427804,2.904448,11.42566,0.3626468,6.250126,18.85182,10.87541
1.23766E+18,51999,0.1137766,7.672457,39.51756,61.18295,27.55622,83.11591,231.2435
1.23766E+18,51999,0.05502332,2.56324,7.87758,2.561956,8.146373,24.57134,24.64028
1.23766E+18,51999,0.1284315,14.5444,39.34768,58.48042,55.18052,166.4372,263.952
1.23766E+18,51999,0.05273088,22.12245,63.05726,193.2865,78.72053,237.4393,685.6019
1.23766E+18,51999,0.2438546,2.154234,0.8194942,9.117673,0.06714095,0.2025126,-0.4679209
1.23766E+18,51999,0.1614852,19.33137,44.88464,22.81531,0,0,0
1.23766E+18,51999,0.1262701,3.61147,9.353856,8.311551,14.4405,43.55587,45.46332
1.23766E+18,51999,0.08698487,20.70332,49.87999,92.29774,49.23422,148.5018,367.2242
1.23766E+18,51999,0.08694441,4.087831,5.388585,11.39021,6.191935,18.6763,37.9323
1.23766E+18,51999,0.05367949,3.979357,18.06087,120.8661,71.47646,215.5895,583.4633
1.23765E+18,51989,0.01000118,8.581544,31.1267,23.51018,1.136847,3.428994,63.20884
1.23765E+18,51989,0.1212496,5.272147,8.682834,5.850528,9.66511,29.1522,26.65883
1.23765E+18,51989,0.07664614,7.475578,6.674906,47.69619,31.25409,94.26954,221.5208
1.23765E+18,51989,0.07549623,-27.77475,25.0873,35.15862,4.386703,13.23131,24.70262
1.23765E+18,51989,0.0859503,163.0636,531.0579,129.1135,106.7889,322.1001,640.515
1.23765E+18,51989,0.05157606,5.736298,19.74879,19.24505,29.50999,89.00894,74.34626
1.23765E+18,51989,0.09402871,4.657469,10.7859,5.262048,5.077705,15.31553,15.2297
1.23765E+18,51989,0.1507876,5.063445,4.749153,33.49734,23.32283,70.34704,162.652
1.23765E+18,51989,0.03970761,2.946141,7.799367,20.36325,12.7161,38.35469,90.63825
1.23765E+18,51989,0.03696278,17.57602,49.05681,36.09571,44.4458,134.0588,105.5448
1.23765E+18,51989,0.03816461,-0.004187978,1.165935,21.15699,9.025636,27.2234,82.28028
1.23766E+18,51989,0.05021667,-4.820629,11.45773,15.70112,3.614558,10.90234,54.20026
1.23766E+18,51989,0.1679092,0.2269878,6.489675,2.51811,3.418776,10.31182,6.240005
1.23765E+18,52000,0.336215,-7.119135,3.142543,-0.7203412,2.647604,7.985786,3.288095
1.23766E+18,52000,0.1242774,5.847418,12.26879,33.85207,0,0,0
1.23765E+18,52000,0.1958532,-6.765284,8.600109,4.194231,1.737344,5.240232,-0.05430116
1.23765E+18,52000,0.1090451,9.323474,13.0002,18.4911,16.64705,50.21135,85.87289
1.23765E+18,52000,0.07371953,96.13477,288.6118,272.3984,118.7741,358.2502,1452.857
0,52000,0.1132452,0.3059638,11.20989,17.5622,11.59846,34.98364,92.34288
1.23766E+18,52000,0.1652162,-0.5935522,3.639554,3.853406,7.597669,22.91632,20.82051
1.23765E+18,52000,0.1631218,92.30254,261.923,166.5428,37.65231,113.5681,621.6656
1.23765E+18,52000,0.3416736,2.562962,2.113525,1.094303,0.1722644,0.5195892,0.1200208
1.23766E+18,52017,0.3302011,7.008907,22.93085,12.06903,15.78067,47.59813,71.11134
1.23766E+18,52017,0.418686,0.04558542,2.493814,1.809698,0,0,0
1.23766E+18,52017,0.07301977,0.8630247,6.508545,11.26331,3.54195,10.68334,36.01385
1.23766E+18,52017,0.3496381,0.6179887,-0.3356588,6.465843,-4.889308,-14.74728,1.004157
1.23765E+18,52017,0.1255327,-6.44088,4.722339,4.885685,9.173079,27.66813,4.469185
1.23766E+18,52017,0.1089688,-0.08535291,7.469505,13.82779,7.792523,23.50405,43.89992
1.23766E+18,52017,0.3274774,0.617003,0.153792,4.54654,0.260959,0.7871127,3.853297
1.23766E+18,52017,0.08102438,-1.570546,5.38272,11.28693,6.364654,19.19727,58.41218
1.23766E+18,51997,0.08104233,3.40311,20.03546,6.164118,5.887046,17.75669,19.43841
1.23765E+18,51997,0.1162743,4.416365,11.13632,23.69197,15.15645,45.71534,126.3743
1.23765E+18,51997,0.1912203,7.208059,15.4417,25.42699,32.49455,98.01108,121.2708
1.23765E+18,51997,0.2644157,-0.7658026,3.445968,-0.9420046,1.176833,3.549601,14.0483
1.23765E+18,51997,0.1170778,6.117209,12.26855,48.86043,33.16311,100.0276,241.4613
1.23765E+18,51997,0.08386741,7.301951,11.2563,22.24561,23.45803,70.75484,119.7408
1.23765E+18,51997,0.08422931,2.413347,7.266253,9.645039,11.53881,34.80371,53.9357
1.23765E+18,51997,0.06434192,4.172521,3.564102,5.357028,3.163604,9.542159,24.74213
1.23765E+18,51997,0.1318897,0.5538598,4.481927,7.45243,0.8362625,2.522361,9.905933
1.23765E+18,51997,0.3233969,2.616368,1.238487,0.8299688,-0.3898166,-1.175777,-5.011088
1.23765E+18,51997,0.119481,-1.031977,2.142144,2.242125,1.334152,4.02411,16.9833
1.23766E+18,52078,0.09532129,5.053602,13.50165,9.579331,14.41392,43.4757,59.07513
1.23766E+18,52078,0.01638954,34.80465,107.2301,68.80956,6.028245,18.18258,213.6183
1.23766E+18,52078,0.2116476,1.917433,1.459294,-1.703539,-0.1194351,-0.3602439,1.121851
1.23766E+18,52078,0.2416457,-8.632841,7.960179,0.873718,2.260959,6.819573,-5.02209
1.23766E+18,52078,0.1120287,-5.538157,13.38052,10.19453,11.9166,35.94321,11.46656
1.23766E+18,52078,0.05986156,11.37831,29.38522,61.61705,23.54078,71.00442,220.6184
1.23768E+18,52078,0.1728967,-1.601068,9.788761,-19.46348,4.307902,12.99363,9.483903
1.23768E+18,52078,0.2125787,-0.01270724,7.557583,1.603213,4.919279,14.83768,2.536975
1.23766E+18,52173,0.09989102,6.451747,23.72968,50.25433,23.93861,72.20437,195.422
1.23766E+18,52173,0.1070577,0.4525344,2.731974,8.46012,4.15272,12.52556,40.89555
1.23766E+18,52173,0.1251825,36.35613,19.62389,83.92957,89.78428,270.8101,525.2657
1.23768E+18,52173,0.02689862,3.082892,5.070868,12.75235,3.596417,10.84762,31.23184
1.23766E+18,52173,0.1078151,11.25227,28.31088,10.62811,12.98635,39.16982,35.52018
1.23768E+18,52173,0.07172998,4.539652,26.79908,23.04369,9.589856,28.92522,102.9828
1.23768E+18,52173,0.2175116,6.16624,22.61614,64.30888,35.21879,106.228,297.0934
1.23766E+18,52173,0.1011529,-4.001231,3.491166,27.92459,16.35273,49.32361,152.1602
1.23766E+18,52173,0.1422541,4.425959,10.73399,29.65802,21.9317,66.15106,135.7549
1.23766E+18,52173,0.474037,4.653427,31.12667,-2.92035,0,0,0
1.23766E+18,52173,0.2852947,-3.411516,3.48398,2.600934,1.480575,4.465755,12.84249
1.23768E+18,52173,0.09172707,8.448306,16.33105,51.74788,26.45904,79.80658,234.2956
1.23766E+18,51788,0.1831529,-3.465298,6.13895,16.7345,14.48422,43.68776,87.35799
1.23766E+18,51788,0.04595571,58.65099,192.0489,134.0894,27.35982,82.52354,449.2805
1.23766E+18,51788,0.1049022,4.178875,7.045842,3.839807,12.84985,38.75813,20.07498
1.23766E+18,51788,0.03021812,23.17864,77.7906,54.26659,10.93144,32.97174,158.1829
1.23768E+18,51788,0.1240226,-33.74755,6.537715,1.089419,3.010926,9.081648,4.253313
1.23766E+18,51791,0.1538408,3.863635,5.367291,3.902389,1.360041,4.102197,2.155447
1.23766E+18,51791,0.09024336,2.277819,6.972754,12.56717,15.14223,45.67245,108.0835
1.23766E+18,51791,0.1455464,6.313033,21.41056,90.16571,52.35514,157.9152,395.61
1.23766E+18,51791,0.08015704,-1.408307,2.001219,5.139202,0.06352263,0.1915989,2.991173
1.23768E+18,51791,0.09787395,1.974885,10.14163,7.848044,8.43724,25.44866,38.53867
1.23766E+18,51791,0.1391969,13.86373,36.3536,44.35117,14.36084,43.31561,137.207
1.23766E+18,51791,0.1499219,3.313512,16.21938,51.03031,29.41729,88.72935,243.3225
1.23766E+18,51791,0.08873554,9.817052,52.26606,43.00719,50.54011,152.4406,150.2921
1.23766E+18,52140,0.05628742,3.657731,0.9482877,15.44226,5.712327,17.2297,54.92333
1.23766E+18,52140,0.04256098,7.474975,21.66324,79.74736,48.93186,147.5898,362.2393
1.23766E+18,52140,0.3166402,-3.122764,5.534139,2.60112,23.27414,70.20018,-59.81273
1.23766E+18,52140,0.2047813,0.7147986,1.691249,8.935855,-0.6492126,-1.958175,2.43849
1.23766E+18,52140,0.08717815,17.9822,58.37928,49.91002,20.64776,62.27843,145.1798
1.23766E+18,52140,0.06112961,-4.829942,12.97096,14.76684,16.62212,50.13615,78.10172
1.23766E+18,52140,0.08958541,9.357997,12.8301,12.24683,5.784697,17.44798,54.67004
1.23766E+18,52140,0.05806325,2.55061,6.158597,8.787767,7.514952,22.66683,32.51571
1.23766E+18,52140,0.1711856,3.122783,8.974693,9.845992,6.074185,18.32114,28.10279
1.23766E+18,52140,0.1449157,7.345406,2.741965,5.778959,4.904826,14.79409,14.63597
1.23766E+18,52143,0.1094844,0.6163352,9.723453,11.11231,6.856116,20.67963,38.23552
1.23766E+18,52143,0.1293734,42.13813,114.981,109.6829,143.2018,431.9297,492.0839
1.23766E+18,52143,0.03910877,8.290933,53.05178,120.7864,106.4543,321.0907,655.5006
1.23766E+18,52078,0.1928207,4.56985,18.63219,30.87296,30.30336,91.40192,158.7215
1.23766E+18,52078,0.166702,42.59402,122.7665,240.1421,153.4521,462.8469,1164.1
1.23768E+18,52078,0.1088694,31.05044,93.19062,137.6628,60.04331,181.1045,545.5328
1.23768E+18,52078,0.120673,5.485,6.765064,17.24203,13.36175,40.30212,84.07985
1.23766E+18,52078,0.149132,-2.374217,10.17344,-1.323026,4.692042,14.15228,4.151063
1.23766E+18,52173,0.1008437,7.466511,22.33238,63.71832,45.62925,137.6284,304.853
1.23766E+18,52173,0.1098887,6.983583,21.47929,42.90031,18.67126,56.31683,193.8628
1.23768E+18,52173,0.09660245,-11.10877,13.69083,0.6695299,2.075634,6.260592,0.4568101
1.23766E+18,52173,0.1282662,2.214778,8.604572,-0.8809183,13.98069,42.16899,26.35374
1.23766E+18,52173,0.1947371,41.05144,116.7858,109.6227,34.89222,105.243,378.9938
0,52173,0.09983242,15.98495,49.22692,75.71981,26.13356,78.82485,272.0696
1.23768E+18,52173,0.2167061,1.738201,1.734963,0.4391808,-0.01788795,-0.0539542,-0.367613
1.23766E+18,52173,0.1425922,-0.529111,8.077193,5.505034,4.779642,14.4165,11.10149
1.23766E+18,51788,0.02934824,145.5279,453.6306,238.847,38.82896,117.1171,806.1885
1.23766E+18,51788,0.1426944,-2.079113,10.2154,5.36638,6.894718,20.79606,16.75074
1.23766E+18,51788,0.0942,73.27721,210.3055,127.1992,120.0473,362.0904,647.5529
1.23766E+18,51788,0.06283272,3.542101,9.342941,27.90446,11.0191,33.23615,103.1084
1.23766E+18,51788,0.10578,5.519814,5.099736,19.74571,8.740802,26.36428,80.63442
1.23766E+18,51788,0.04269828,2.389026,15.30886,21.54131,8.075082,24.35631,62.5545
1.23766E+18,51788,0.1144399,1.148503,9.28638,20.98159,13.93173,42.02131,117.7394
1.23766E+18,51788,0.09900132,5.251262,19.61617,24.35308,9.473616,28.57461,38.85685
1.23766E+18,51788,0.0951407,9.013717,34.15707,71.85073,23.85007,71.93731,262.0168
1.23768E+18,51788,0.1483595,2.090734,4.179781,13.68453,7.807187,23.54828,40.56095
1.23766E+18,51791,0.111117,3.026903,10.21047,2.749405,9.055049,27.31212,7.325099
1.23766E+18,51791,0.09071133,38.86684,120.4152,78.05437,15.92059,48.02016,281.374
1.23766E+18,51791,0.05629759,3.889221,41.95263,23.48294,31.94144,96.34274,66.82614
1.23766E+18,51791,0.04563494,76.12077,225.7462,137.1366,27.57936,83.1857,475.2666
1.23768E+18,51791,0.1649601,-0.5282167,3.195117,5.610131,1.616639,4.876158,17.64656
1.23766E+18,51791,0.1263598,2.540577,1.409032,29.90119,17.3831,52.43144,123.885
1.23766E+18,51791,0.09394346,40.16703,128.2119,200.9839,71.06484,214.348,839.6909
1.23766E+18,51791,0.09818057,1.391363,1.157915,-3.263132,1.289104,3.888235,-4.237072
1.23766E+18,51791,0.09547753,0.8153747,8.718486,8.74564,4.501653,13.57802,39.68109
1.23766E+18,52140,0.03771352,3.826445,9.353951,7.574082,2.427341,7.321422,34.6502
1.23766E+18,52140,0.09037723,3.169719,1.34199,-2.244828,-2.133681,-6.435674,5.588567
1.23766E+18,52140,0.1006116,-6.574772,13.46207,8.990619,8.920762,26.90708,27.1374
1.23766E+18,52140,0.1176684,8.601923,15.05793,81.04467,81.78635,246.6865,508.8173
1.23766E+18,52140,0.1342468,4.365825,5.327337,12.16998,6.052187,18.2548,54.72128
1.23766E+18,52143,0.1314504,0.7205763,5.686057,14.69654,10.72657,32.35381,63.10698
1.23766E+18,52143,0.09174693,29.34307,83.23639,77.19337,16.79801,50.66669,267.7801
1.23766E+18,52143,0.2507674,2.067683,4.886415,1.794676,1.187011,3.580299,-0.7118451
1.23766E+18,52143,0.05701472,1.090514,1.822157,-0.6811888,0.7193313,2.169669,1.208579
1.23766E+18,52143,0.4732684,5.702696,48.6306,44.26121,0,0,0
1.23766E+18,52143,0.0802414,2.312392,6.668376,28.64719,13.80089,41.62666,117.7833
1.23766E+18,52143,0.09082209,0.4846068,6.223651,7.082892,4.486549,13.53247,9.66362
1.23768E+18,52143,0.03734099,-2.61306,5.383609,7.514693,7.5575,22.79517,58.15528
1.23766E+18,52143,0.05684426,5.358655,35.02547,40.23034,47.05577,141.9311,73.03222
1.23766E+18,52143,0.1514483,8.802708,24.88617,67.76566,34.22445,103.2288,282.3949
1.23766E+18,52143,0.1525997,8.453546,9.180894,40.28399,17.68926,53.3549,160.8371
1.23766E+18,52143,0.1498106,-0.7668591,5.625863,12.26228,6.147926,18.54357,58.71261
1.23766E+18,52145,0.1323651,1.122848,8.476625,-2.209026,1.178686,3.55519,2.287982
1.23766E+18,52145,0.05167386,-0.2865955,18.4692,48.36269,26.35613,79.49616,213.4483
1.23766E+18,52145,0.1335096,-4.574295,6.678677,0.3867565,3.877349,11.69498,7.864194
1.23766E+18,52145,0.1843401,1.803638,1.701756,8.214444,1.033092,3.116044,10.62837
1.23766E+18,52145,0.1891909,-1.495944,4.815251,-2.068361,5.358069,16.16117,-4.551839
1.23766E+18,52145,0.2260189,0.484347,10.02997,25.51558,14.16069,42.7119,127.534
1.23766E+18,52145,0.1112292,6.901769,7.231527,1.375949,2.235897,6.743981,4.295381
1.23766E+18,52145,0.06343865,0.4616393,16.46146,36.55852,27.61264,83.28609,212.4428
1.23766E+18,52145,0.1075516,9.870229,11.61201,49.69675,27.88028,84.09337,250.5585
1.23766E+18,52145,0.06039165,-4.808403,3.737667,6.341221,0.1964646,0.5925826,5.167425
1.23766E+18,52146,0.2108705,-2.249381,4.595371,20.85917,3.263566,9.843667,51.55566
1.23766E+18,52146,0.1958915,14.6633,41.96752,68.48551,57.53333,173.5338,416.9002
1.23768E+18,52146,0.1261399,6.066229,0.4050561,-0.4105282,1.500684,4.526411,8.787754
1.23766E+18,52146,0.08792673,-0.6790329,15.81852,13.28288,7.838542,23.64285,20.45184
